"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-5.37392572073114,1.75615433079035,-3.06005322340471,0.00221297661165107
"x1",11.3365262230402,3.5691646302437,3.17624077269479,0.00149197065224064
