"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",5.38368094901856,1.88232573172945,2.86012184728099,0.0042347826495231
"x2",-14.2469402309822,4.59312569205614,-3.10179628996926,0.00192350274035941
