"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",22.4784052674456,11.2413726812478,1.99961391769732,0.0455419699085539
"x1",0.158844370538343,2.72944347370686,0.0581966148295486,0.953592017128923
"x2",-44.6354845866289,22.2302393761148,-2.00787242239898,0.044656850384981
