"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",10.3117737167913,4.43909411632535,2.32294550342341,0.0201820802212226
"x1",-19.7296286735852,8.54297369596981,-2.30945679756602,0.0209182463876275
"x2",-0.109359778404357,1.99177870904018,-0.0549055866035722,0.956213681128874
