"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-4.31850776993013,1.38475734671489,-3.11860253363168,0.00181710905038496
"x2",9.30867924801261,2.85394213256109,3.2616916586389,0.00110749537269828
