"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",10.018041717199,3.84437621103591,2.60589525250951,0.00916344801325454
"x1",-10.3423380160487,3.91929278696143,-2.63882760952569,0.00831932739555107
"x2",-9.3839207215494,3.85662604143248,-2.43319435712359,0.0149662649433789
