"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",8.24921631282539,3.2795425704091,2.51535576554396,0.0118912322086918
"x1",2.07867395303012,2.32290256429666,0.894860587344312,0.370861617610408
"x2",-19.2691764618985,6.4235200926077,-2.99978457046843,0.00270170618247779
