"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-11.3536495712673,5.62131871633653,-2.01974841566475,0.0434094902940991
"x1",22.4967059064721,10.5175356704352,2.13897120118263,0.0324380008086981
"x2",-0.326231339728044,1.93526456839083,-0.168571959129756,0.866133338248483
