"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",4.86305177895214,2.2162867631825,2.19423400425358,0.0282185911572235
"x1",-4.10196492787118,2.28672156912225,-1.79381914407957,0.0728420402925591
"x2",-5.18105972057957,2.04965734940737,-2.52776871318398,0.0114789944137238
