"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",2.37104004358254,0.916246845764351,2.58777430399182,0.00965982501396081
"x2",-4.55692087744958,1.70867113387412,-2.66693852732067,0.00765456714030485
