"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",1.71595447140951,1.54462779116699,1.11091777658169,0.26660374300874
"x1",-6.15028020016576,2.77643505241813,-2.21517164423103,0.0267482853842392
"x2",2.71486589591091,1.81267944390989,1.4977087675552,0.134208932922968
