"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",0.0756327163389443,1.41428745710862,0.053477612319046,0.957351367900995
"x1",-13.7041050561617,4.28156561228224,-3.20072288904079,0.00137083299731139
"x2",13.4414254368058,4.540344311919,2.9604418769564,0.00307198081381929
