"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",0.441711331353209,0.710254734697553,0.621905507664518,0.534004003341408
"x1",-0.38084764414118,1.22188495933875,-0.311688626028497,0.755277172770467
