"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",0.500756849719338,0.715227904368772,0.700136063848464,0.483842335549147
"x1",-0.749376152667311,1.23428320966277,-0.607134689024938,0.543761530806413
