"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",6.12025818341576,2.16031267994988,2.83304275358776,0.00461072188104411
"x2",-19.8020817417217,6.95684197275348,-2.84641821954224,0.00442140843336604
