"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-1.84835661762218,0.765126324403672,-2.41575352810238,0.0157026865238799
"x1",2.44154145674719,1.26407225346111,1.93148884493121,0.0534226275035761
