"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",7.30664163214975,2.43155811160063,3.00492165796522,0.0026564926283859
"x1",-13.1143665731914,4.14350957192145,-3.16503831970393,0.00155062527952009
