"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-0.477796824482532,0.669781716852734,-0.713361999081839,0.475621781618349
"x1",0.713178912261083,1.14397747073752,0.623420417363026,0.533008284313209
