"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-1.13420562308865,0.768390944967474,-1.47607885089882,0.139922725701316
"x1",2.1524340591512,1.28220281541749,1.67870015045191,0.0932104966247689
