"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-6.82116456880191,2.26164530996508,-3.01601870936484,0.00256117456197407
"x1",8.246547292377,2.68092871956335,3.07600393557653,0.00209795075951556
"x2",7.33193686072401,2.58971020267073,2.83118043600504,0.00463765505131492
