"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",0.0956765268805634,0.618625465231953,0.154659858440663,0.877089477454017
"x1",-0.699390544038483,1.02674667347084,-0.681171473070614,0.495762996310489
