"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-1.86879402541731,1.50112991644029,-1.24492490953007,0.213159353568686
"x1",1.87101205875518,3.59471010347107,0.520490388626477,0.602721825153617
"x2",-1.9918407608584,2.49892272381326,-0.797079774367301,0.425404702019918
