"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",14.5900683437256,7.08482719089777,2.05934004466195,0.0394616748892854
"x1",-36.4104072076102,17.5727858836282,-2.07197694484698,0.0382675913286457
"x2",-0.310135999709275,1.78532415645566,-0.173714111573427,0.862090146714407
