"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",6.0812586777103,1.99451583747044,3.04898991698302,0.00229612188018626
"x1",-10.2094634726381,3.24618250431932,-3.14506761682484,0.00166048446881735
