"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-5.94985405730332,3.72787495094092,-1.59604443164103,0.110478873695603
"x1",6.33861071380233,6.83926985627776,0.926796404733778,0.35403225200487
"x2",0.629405529356902,2.03289916131158,0.309609813086264,0.75685769299016
