"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",6.56445840184419,2.69292550975358,2.4376680224047,0.0147823426141792
"x1",-8.24697517906822,3.40025416349118,-2.42539962677399,0.0152915436281085
"x2",-2.43303569052937,2.12810560493104,-1.1432871023373,0.252919408218509
