"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-6.58984513112094,3.18284360920642,-2.07042693271504,0.0384123818877144
"x1",25.0064607158467,9.72506455879929,2.57134135867723,0.0101305417112363
"x2",-0.899303175649543,1.92294759139861,-0.46766910324137,0.640021239286272
