"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",13.6518155806892,6.2269178376383,2.19238729924643,0.028351552926007
"x1",-32.9272911525094,14.1547977907817,-2.32622829652523,0.0200063748805229
"x2",-0.0326893610696433,1.95333246742817,-0.0167351752017328,0.986647885332871
