"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-7.62928935803815,2.50983753845772,-3.03975426342787,0.0023677124945003
"x1",12.9624809441327,4.23288230493742,3.06232963978532,0.00219621448983737
