"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",1.66531814418895,2.51395911920432,0.662428490371007,0.507696649818027
"x1",-0.563234061044894,3.56609432880232,-0.157941436516644,0.874502946207935
"x2",-7.04855920562124,4.17892531815579,-1.68669183318448,0.0916626232646981
