"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",5.48556274211598,1.69718114164244,3.23216102720029,0.00122857802167053
"x1",-5.49627853766095,1.92921484588673,-2.84897171996138,0.00438607789608713
"x2",-3.39116333577711,1.56329622609857,-2.16923912382252,0.0300645342745447
