"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-2.59965320197827,1.1308519210861,-2.29884492700113,0.0215137466242994
"x1",3.7925111720065,1.55307047361393,2.44194403051233,0.0146084112321393
"x2",3.28870897282996,1.45248644427818,2.26419254085659,0.0235622751634503
