"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-4.50191527122694,2.25116658513824,-1.99981436333841,0.0455203130234245
"x1",0.116081153731785,2.19446155360034,0.0528973285229523,0.957813712948012
"x2",20.4905615214169,7.82415420540791,2.61888518343034,0.00882176342183885
