"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",1.3936022767496,0.740686718791774,1.88150029073408,0.05990389576544
"x1",-3.4284221369849,1.34970253512229,-2.54013165699082,0.0110810746946922
