"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",19.4557506594203,8.72321445702656,2.23034189463824,0.0257247538810996
"x2",-33.3429681494355,14.7248824331166,-2.26439622189759,0.0235497561398246
