"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",0.765432347695655,1.9532186334445,0.39188257504272,0.69514497843901
"x1",-4.81319325351488,4.0696175778409,-1.18271389422995,0.236922555756042
"x2",0.0411812513386156,1.33630880946735,0.0308171666959454,0.9754153498784
