"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-2.32392149373413,1.27520956677842,-1.82238398634751,0.0683967426554103
"x1",0.25479516541502,1.64627977150924,0.154770270414873,0.877002429526212
"x2",8.50785593428506,2.74395670285646,3.10057951185176,0.00193142350492888
