"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",8.47316039506762,2.80442621634193,3.02135258388789,0.00251648142619009
"x1",-8.38630795449559,3.05373904143274,-2.74624250491323,0.00602821863240764
"x2",-10.4298251603231,3.41126815687151,-3.05746270322189,0.00223219417890927
