"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-1.5246175886515,1.46521335817829,-1.04054305821172,0.298087670316497
"x1",-11.2939630466695,4.03747064271468,-2.79728672877129,0.0051533777183363
"x2",12.8257732340471,4.22169007450331,3.03806603699019,0.00238101770847362
