"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-3.45618732625407,1.53667058026342,-2.24914003732772,0.0245035879824201
"x2",15.5975634402813,5.7914381306462,2.69321075153071,0.00707675201849554
