"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-0.643920409987493,2.0247664832387,-0.31802206097244,0.750468202731007
"x1",-7.77275282733694,4.00874193209006,-1.93895066307858,0.0525073460197159
"x2",10.0936829514058,4.25583580361702,2.37172753300944,0.0177051416169431
