"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-5.71841730386093,2.37189731318598,-2.41090424617913,0.0159130256535334
"x1",5.3522226471716,2.5777390208209,2.07632448589274,0.037863950138433
"x2",1.96597724073186,1.82452016730976,1.07753110979896,0.281243060184249
