"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",3.05782993337885,1.03967810978049,2.9411313988562,0.00327015782618814
"x1",-3.99451187325842,1.51559768467962,-2.63560172573291,0.00839882468004412
