"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-0.885236050412213,1.26126418050521,-0.701864101189032,0.48276391846249
"x1",8.840647701048,2.86941645346932,3.08099149928518,0.00206312538859879
"x2",-4.77864465973212,2.02084284488486,-2.36467901095218,0.0180457039100508
