"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-2.36410276648892,0.900804395074332,-2.6244352041531,0.00867928051509246
"x2",5.10048019120188,1.66069033536269,3.07130118276262,0.00213128048731988
