"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",0.0962631503728878,0.625133548780426,0.153988136712048,0.877619089548475
"x1",0.571434298127015,1.04358045500154,0.547570908776912,0.583986569193011
