"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-5.818710376457,2.8060599525486,-2.07362297130258,0.038114340092625
"x1",15.3854670368448,6.50927587975186,2.36362190220017,0.0180972717405626
"x2",-0.277188431548432,1.87944521362596,-0.147484177532188,0.882749867660187
