"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",1.07110929139354,0.685539646231523,1.56243230757189,0.11818618110098
"x2",-0.55228887360508,1.08503160092356,-0.50900717834852,0.610747192526512
