"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",1.56122106931559,0.738113367645871,2.11515078543412,0.0344170979478487
"x1",-0.89248241216237,1.13034370991782,-0.789567283235695,0.429780521379552
