"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",5.37949292161948,2.23234129668151,2.40979859558947,0.0159613290131677
"x1",-16.3002220193129,5.76061415788024,-2.82959795129049,0.00466065310017311
"x2",1.28018645408271,1.75677240633512,0.728715028461405,0.466175997932517
