"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-2.84775998921089,1.02129817077103,-2.78837275020377,0.00529735537600598
"x1",6.63848991784816,2.01841618169177,3.28895991721786,0.00100558343285409
