"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-1.27995328531836,0.693347748794303,-1.84604808704454,0.0648852235458538
"x1",2.29107637568398,1.1479645106817,1.99577282604622,0.0459586559213431
