"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",1.66969444180589,0.786383596231892,2.12325695729991,0.0337323254312929
"x1",-4.39315404974151,1.5161492705341,-2.89757356687835,0.00376061528811255
