"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-0.179835383915385,0.631780403830069,-0.284648562736611,0.775913401915372
"x1",0.607469183527295,1.04521337596808,0.581191551404188,0.56111136111343
