"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-0.584286980836628,1.70320931003668,-0.343050602996085,0.731560391690054
"x1",-5.85397514857635,2.83926512792687,-2.06179235993037,0.0392275087668287
"x2",5.95618068861931,2.89907743511496,2.05450900223475,0.0399264529898086
