"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",2.09340821954897,1.02148100143052,2.04938536949517,0.0404244467355218
"x1",-0.39663920885759,1.22950156179187,-0.322601630761275,0.746996958544079
"x2",-2.88519826620644,1.28360609130568,-2.24772871190695,0.0245934940086673
