"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",1.89385134443718,0.799674483575428,2.36827782220783,0.0178711104920839
"x2",-2.88782159691384,1.28682074870491,-2.24415218655762,0.0248226111913357
