"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-15.1572476942366,6.71357398376983,-2.25770174438824,0.0239642604145614
"x2",27.6362616588873,11.7061672968823,2.36082920720326,0.0182341261570431
