"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-3.47757289025401,1.5769828935333,-2.20520647656637,0.0274396089271592
"x1",10.1677299254595,3.12501630053316,3.25365660451909,0.00113929908892128
"x2",-2.41487705431077,1.72307318134957,-1.40149419098924,0.161066343443191
