"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",6.69190187510409,2.86449518819242,2.33615399414474,0.0194832170672974
"x1",3.16248334031746,2.30167972480164,1.37398931147556,0.169445000708413
"x2",-17.0268236785938,5.92934642494283,-2.87161897084769,0.00408375031763745
