"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",1.08312126327647,0.677820232018337,1.59794767419567,0.110054622805108
"x2",-1.12042106518648,1.08566472224473,-1.03201388258235,0.302065614107271
