"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-6.33621990704149,3.46504053670113,-1.82861350103391,0.0674575287106202
"x1",4.92069713440361,4.2665420413312,1.15332207833309,0.248778211293974
"x2",8.14276153709468,3.9405993793443,2.06637639435694,0.0387929530743107
