"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-1.05195994797538,1.1096595129422,-0.948002459949332,0.343128201882524
"x1",5.14517779801881,1.80779081474267,2.84611347510979,0.00442564209620167
"x2",-3.92340234400994,1.60779392801958,-2.440239557841,0.014677525122723
